image_name,RShoulderPitch,RShoulderRoll,RElbowYaw,RElbowRoll,RWristYaw,RHand
image_from_nao18.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west39.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_between_up58.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east51.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg25.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao32.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east58.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_back_leg84.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_left82.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead36.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_between_up72.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_south_east80.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east24.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead12.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_south_east48.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left14.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right25.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_between_up46.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_back_leg50.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_between_up16.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right_of_the_guy18.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_south_east1.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_right49.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right_of_the_guy52.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_overhead33.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_overhead30.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy99.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_on_the_left98.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_back_leg7.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right15.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_left22.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_between_up95.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_nort_west6.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_back_leg73.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg76.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_nort_west3.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_right61.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_south_east55.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao14.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_on_the_left91.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_on_the_right26.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_between_up38.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right18.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg90.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_on_the_right_of_the_guy91.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_between_up36.png,0.587564,-0.075208,0.223922,0.371270,-0.282298,0.395200
image_from_nao_ball_on_the_right1.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right82.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_back_leg29.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east37.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_overhead64.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right46.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao_ball_on_the_right57.png,0.694944,-0.092082,0.226990,0.378940,-0.285366,0.268800
image_from_nao29.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_nort_west5.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_on_the_left29.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_overhead50.png,0.498592,-0.239346,-0.282298,1.041628,-0.118160,0.380400
image_from_nao_ball_on_the_right_of_the_guy15.png,0.776246,-0.072140,0.226990,0.960326,-0.589098,0.346400
image_from_nao_ball_back_leg48.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_back_leg79.png,0.558418,0.184038,0.072056,0.124296,-0.044528,0.436400
image_from_nao_ball_south_east39.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left28.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west10.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao36.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
image_from_nao_ball_south_east29.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_south_east3.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao_ball_on_the_left99.png,0.656594,0.314159,-0.308376,0.335988,-0.027654,0.273600
image_from_nao_ball_nort_west0.png,0.598302,0.314159,0.079726,0.135034,-0.274628,0.396000
image_from_nao_ball_south_east26.png,0.782382,-0.345192,0.223922,0.934248,-0.421892,0.264800
image_from_nao46.png,0.467912,0.032172,-0.527738,0.523136,0.062852,0.977600
